close,high,low,open,time,volume,date
33.4631,33.7277,33.318,33.668,1603166400,16564900.0,2020-10-20 04:00:00
33.3436,33.7789,33.2753,33.557,1603252800,17016300.0,2020-10-21 04:00:00
33.1387,33.2582,32.7631,33.1643,1603339200,20399000.0,2020-10-22 04:00:00
33.1387,33.2668,32.9936,33.2326,1603425600,15556100.0,2020-10-23 04:00:00
32.157,32.8058,31.7131,32.7802,1603684800,29146500.0,2020-10-26 04:00:00
31.4741,32.0119,31.2351,31.9094,1603771200,37911500.0,2020-10-27 04:00:00
30.4838,31.1668,30.4582,31.0046,1603857600,34561500.0,2020-10-28 04:00:00
30.4668,30.7912,30.1168,30.3131,1603944000,35332000.0,2020-10-29 04:00:00
30.646,30.6717,30.2961,30.39,1604030400,29151200.0,2020-10-30 04:00:00
30.646,31.0302,30.4497,30.8936,1604293200,23483100.0,2020-11-02 05:00:00
31.3119,31.8668,30.9875,31.0387,1604379600,27342900.0,2020-11-03 05:00:00
31.218,31.8412,31.1582,31.6107,1604466000,30121900.0,2020-11-04 05:00:00
31.7814,31.8412,31.5082,31.6021,1604552400,23149700.0,2020-11-05 05:00:00
32.0375,32.0972,31.6534,32.0631,1604638800,19475300.0,2020-11-06 05:00:00
32.6094,34.3424,32.5412,34.0777,1604898000,42649500.0,2020-11-09 05:00:00
33.0533,33.318,32.5838,32.618,1604984400,31514500.0,2020-11-10 05:00:00
33.5741,33.6765,32.8143,33.3009,1605070800,27332800.0,2020-11-11 05:00:00
33.0107,33.6253,32.7802,33.2753,1605157200,29368300.0,2020-11-12 05:00:00
35.3411,35.4436,34.6241,35.1704,1605243600,49106400.0,2020-11-13 05:00:00
36.3143,36.357,35.2984,35.6314,1605502800,34572600.0,2020-11-16 05:00:00
35.7509,36.1521,35.5289,35.785,1605589200,23140900.0,2020-11-17 05:00:00
35.2728,36.0582,35.2216,35.7679,1605675600,21327700.0,2020-11-18 05:00:00
35.1448,35.3155,34.8033,34.9997,1605762000,22177700.0,2020-11-19 05:00:00
34.9741,35.3326,34.9314,35.0423,1605848400,19776300.0,2020-11-20 05:00:00
35.546,35.6826,35.0167,35.0253,1606107600,19651400.0,2020-11-23 05:00:00
