close,high,low,open,time,volume,date
59.3726,60.0878,59.1437,59.7636,1603166400,4479700.0,2020-10-20 04:00:00
59.2295,59.9447,59.0388,59.5061,1603252800,6188900.0,2020-10-21 04:00:00
58.8385,59.2677,58.0375,58.8671,1603339200,6013400.0,2020-10-22 04:00:00
58.1233,59.2867,57.8468,58.8385,1603425600,6519800.0,2020-10-23 04:00:00
56.7501,57.6942,55.93,57.5321,1603684800,6715400.0,2020-10-26 04:00:00
56.1016,57.2078,56.0444,57.0076,1603771200,4626200.0,2020-10-27 04:00:00
54.6617,55.5199,54.2325,55.1003,1603857600,8976600.0,2020-10-28 04:00:00
56.7406,57.4367,54.3088,54.5758,1603944000,6314400.0,2020-10-29 04:00:00
56.4831,56.5308,55.5581,56.0158,1604030400,7336200.0,2020-10-30 04:00:00
57.5321,57.6751,56.7692,57.1697,1604293200,7475100.0,2020-11-02 05:00:00
58.9625,59.5442,58.1615,58.1615,1604379600,9967600.0,2020-11-03 05:00:00
61.852,62.1667,59.2486,60.4978,1604466000,9808300.0,2020-11-04 05:00:00
66.7059,66.8108,62.8533,62.9391,1604552400,13118100.0,2020-11-05 05:00:00
67.259,67.5737,65.1801,65.7046,1604638800,8639700.0,2020-11-06 05:00:00
67.9933,72.4086,67.9552,69.8052,1604898000,10154600.0,2020-11-09 05:00:00
66.1719,68.1745,65.8953,67.6595,1604984400,8206100.0,2020-11-10 05:00:00
67.8598,68.3747,66.6392,66.9443,1605070800,8071900.0,2020-11-11 05:00:00
66.5629,67.8502,66.21,67.5737,1605157200,8542700.0,2020-11-12 05:00:00
69.4333,70.5109,68.1936,68.9183,1605243600,10179400.0,2020-11-13 05:00:00
71.0259,71.0735,69.214,69.5859,1605502800,8104400.0,2020-11-16 05:00:00
70.921,71.1117,69.6717,70.3392,1605589200,5460100.0,2020-11-17 05:00:00
72.413,73.3312,71.3418,71.4374,1605675600,10667700.0,2020-11-18 05:00:00
73.8859,74.1346,71.2652,71.9826,1605762000,8990100.0,2020-11-19 05:00:00
73.379,75.1484,73.3407,73.8381,1605848400,7609100.0,2020-11-20 05:00:00
76.9944,77.0709,73.6182,73.6182,1606107600,8809800.0,2020-11-23 05:00:00
79.3377,79.5194,76.344,77.4726,1606194000,9542000.0,2020-11-24 05:00:00
77.6065,79.4047,77.5396,79.2899,1606280400,5518500.0,2020-11-25 05:00:00
79.0604,79.8925,78.123,78.2474,1606453200,3098200.0,2020-11-27 05:00:00
78.8882,78.9934,77.1953,78.4291,1606712400,7543100.0,2020-11-30 05:00:00
80.6003,80.935,79.2708,79.4334,1606798800,7041400.0,2020-12-01 05:00:00
81.5758,81.8627,79.969,80.0455,1606885200,5272800.0,2020-12-02 05:00:00
82.3505,83.24,81.9584,82.0062,1606971600,4825000.0,2020-12-03 05:00:00
84.9712,85.0477,82.8766,83.1348,1607058000,6876900.0,2020-12-04 05:00:00
85.2581,85.5642,83.9956,85.3825,1607317200,5524100.0,2020-12-07 05:00:00
85.8416,86.3294,85.1625,85.3442,1607403600,4703000.0,2020-12-08 05:00:00
83.9956,86.1763,83.3835,85.6694,1607490000,7017800.0,2020-12-09 05:00:00
84.0626,84.7512,82.6949,83.2113,1607576400,5731200.0,2020-12-10 05:00:00
84.4547,84.7321,82.8192,83.2592,1607662800,5776400.0,2020-12-11 05:00:00
84.646,86.578,84.4739,84.646,1607922000,6425500.0,2020-12-14 05:00:00
84.6173,86.6641,84.12,85.9851,1608008400,6179500.0,2020-12-15 05:00:00
84.6938,85.3634,83.4887,84.4643,1608094800,5808100.0,2020-12-16 05:00:00
83.6895,85.3538,83.3357,85.2486,1608181200,5559400.0,2020-12-17 05:00:00
82.341,84.3113,81.6236,83.8426,1608267600,14603100.0,2020-12-18 05:00:00
82.647,82.7618,80.1507,80.715,1608526800,5226600.0,2020-12-21 05:00:00
81.9106,82.8383,81.8149,82.781,1608613200,3901200.0,2020-12-22 05:00:00
80.3707,82.7331,80.3037,82.5418,1608699600,4585900.0,2020-12-23 05:00:00
81.6141,81.6715,80.5333,81.0498,1608786000,1409200.0,2020-12-24 05:00:00
81.1741,82.9627,80.8776,82.6088,1609131600,3018300.0,2020-12-28 05:00:00
80.6003,81.4132,79.8925,81.3176,1609218000,4518000.0,2020-12-29 05:00:00
83.1922,83.7565,81.4515,81.6619,1609304400,6294300.0,2020-12-30 05:00:00
82.5418,83.2687,81.461,83.2018,1609390800,5715900.0,2020-12-31 05:00:00
83.087,85.4112,82.3984,83.4409,1609736400,8449900.0,2021-01-04 05:00:00
85.6981,85.7173,82.6375,82.6375,1609822800,6987200.0,2021-01-05 05:00:00
86.8746,87.898,84.4356,84.4452,1609909200,9818000.0,2021-01-06 05:00:00
90.4421,90.9203,87.984,88.1179,1609995600,8784100.0,2021-01-07 05:00:00
91.3986,93.541,90.7482,92.0968,1610082000,9059700.0,2021-01-08 05:00:00
93.6941,94.0193,90.0787,90.4995,1610341200,8357500.0,2021-01-11 05:00:00
95.6548,96.4774,93.9236,94.2392,1610427600,7186100.0,2021-01-12 05:00:00
93.7802,96.1139,93.6941,96.1139,1610514000,5310000.0,2021-01-13 05:00:00
101.1927,101.9578,98.2276,98.352,1610600400,11663000.0,2021-01-14 05:00:00
98.6485,100.8292,96.7451,100.5805,1610686800,8981200.0,2021-01-15 05:00:00
104.4637,104.808,99.844,100.5231,1611032400,9362200.0,2021-01-19 05:00:00
103.1438,106.0514,100.5805,105.3149,1611118800,9926000.0,2021-01-20 05:00:00
103.2681,104.5211,101.6422,104.3585,1611205200,7271400.0,2021-01-21 05:00:00
101.6996,104.9706,101.6231,103.3447,1611291600,6207600.0,2021-01-22 05:00:00
103.4116,105.3054,102.3404,102.8282,1611550800,8437500.0,2021-01-25 05:00:00
100.9344,104.1577,100.6857,104.1098,1611637200,6029800.0,2021-01-26 05:00:00
94.2871,99.5284,93.8088,97.6538,1611723600,9782700.0,2021-01-27 05:00:00
96.7452,98.8494,95.6165,96.7834,1611810000,7433000.0,2021-01-28 05:00:00
92.4698,96.0852,91.8864,95.8652,1611896400,7943400.0,2021-01-29 05:00:00
96.8025,97.7016,93.4263,94.9279,1612155600,9083600.0,2021-02-01 05:00:00
99.0789,99.4136,97.3381,98.505,1612242000,5108600.0,2021-02-02 05:00:00
95.5209,99.8632,95.4731,99.7771,1612328400,5399200.0,2021-02-03 05:00:00
98.7441,99.2128,95.8461,95.8461,1612414800,6356300.0,2021-02-04 05:00:00
96.3243,100.6188,96.3052,100.2936,1612501200,6349300.0,2021-02-05 05:00:00
101.5657,101.6231,97.3286,97.4147,1612760400,6621400.0,2021-02-08 05:00:00
100.7909,102.6847,100.2171,101.5848,1612846800,5769200.0,2021-02-09 05:00:00
101.2692,103.4881,100.4562,102.283,1612933200,5001700.0,2021-02-10 05:00:00
108.0791,109.3225,102.6178,102.7517,1613019600,12147100.0,2021-02-11 05:00:00
111.618,112.6892,106.8262,108.0791,1613106000,8157500.0,2021-02-12 05:00:00
113.1962,115.8551,112.5649,113.3492,1613451600,9260100.0,2021-02-16 05:00:00
110.6711,111.9623,107.2087,111.3884,1613538000,7225200.0,2021-02-17 05:00:00
108.4904,110.5946,107.5435,109.0356,1613624400,8239600.0,2021-02-18 05:00:00
114.2578,119.0783,113.7222,116.3142,1613710800,21054100.0,2021-02-19 05:00:00
110.212,114.6499,109.6286,112.8327,1613970000,7850600.0,2021-02-22 05:00:00
111.0824,112.6701,105.8697,107.9452,1614056400,9387900.0,2021-02-23 05:00:00
117.6848,117.8861,109.645,110.2487,1614142800,10098100.0,2021-02-24 05:00:00
109.1754,116.1612,108.8592,116.1133,1614229200,11352800.0,2021-02-25 05:00:00
