close,high,low,open,time,volume,date
34.2969,34.763,34.196,34.5262,1603166400,9326000.0,2020-10-20 04:00:00
34.5847,34.9978,34.1507,34.2507,1603252800,16811000.0,2020-10-21 04:00:00
33.7724,34.2743,33.3074,33.9941,1603339200,22331000.0,2020-10-22 04:00:00
33.3866,34.196,33.047,33.9602,1603425600,12317000.0,2020-10-23 04:00:00
32.7932,33.3442,32.3848,33.0508,1603684800,12365000.0,2020-10-26 04:00:00
32.4348,32.9857,32.3131,32.8781,1603771200,10757000.0,2020-10-27 04:00:00
31.9697,32.5018,31.4424,31.7839,1603857600,16392000.0,2020-10-28 04:00:00
33.3244,33.7894,31.9603,31.981,1603944000,16077000.0,2020-10-29 04:00:00
32.2697,33.2734,31.9103,32.8329,1604030400,17499000.0,2020-10-30 04:00:00
33.1064,33.4385,32.5621,32.8395,1604293200,13428000.0,2020-11-02 05:00:00
34.9535,35.2025,33.4998,33.6479,1604379600,17162000.0,2020-11-03 05:00:00
35.8789,36.1487,34.6469,35.2705,1604466000,15280000.0,2020-11-04 05:00:00
37.7062,37.7656,36.644,36.7902,1604552400,18129000.0,2020-11-05 05:00:00
38.6221,38.8665,37.342,37.7222,1604638800,14738000.0,2020-11-06 05:00:00
39.2693,41.1295,39.2249,40.0919,1604898000,19352000.0,2020-11-09 05:00:00
38.4759,39.2183,38.1542,38.591,1604984400,14856000.0,2020-11-10 05:00:00
39.9975,40.4324,38.6768,38.8636,1605070800,14416000.0,2020-11-11 05:00:00
39.4749,40.1862,39.2759,40.0777,1605157200,9502000.0,2020-11-12 05:00:00
40.2154,40.54,40.006,40.1136,1605243600,11360000.0,2020-11-13 05:00:00
41.4399,41.4739,40.2871,40.639,1605502800,13465000.0,2020-11-16 05:00:00
40.7456,41.3012,40.4645,41.0824,1605589200,9919000.0,2020-11-17 05:00:00
40.5947,41.3974,40.5635,41.1399,1605675600,13047000.0,2020-11-18 05:00:00
41.288,41.4003,40.0919,40.4654,1605762000,11248000.0,2020-11-19 05:00:00
40.9069,41.9748,40.8824,41.3654,1605848400,14456000.0,2020-11-20 05:00:00
42.3313,42.4379,41.0399,41.1842,1606107600,10885000.0,2020-11-23 05:00:00
42.1144,42.5559,41.5776,42.4502,1606194000,12009000.0,2020-11-24 05:00:00
42.1464,42.4059,41.554,42.304,1606280400,8489000.0,2020-11-25 05:00:00
43.0672,43.452,42.4332,42.4681,1606453200,7279000.0,2020-11-27 05:00:00
42.7011,43.1002,42.0351,42.9407,1606712400,14341000.0,2020-11-30 05:00:00
44.1152,44.2888,43.1662,43.3992,1606798800,14019000.0,2020-12-01 05:00:00
45.2066,45.3727,43.9171,43.9841,1606885200,18113000.0,2020-12-02 05:00:00
45.6642,46.3886,45.2066,45.2934,1606971600,15955000.0,2020-12-03 05:00:00
47.165,47.3178,45.8613,45.9349,1607058000,17551000.0,2020-12-04 05:00:00
47.9857,48.0583,46.7282,47.1131,1607317200,15650000.0,2020-12-07 05:00:00
48.3905,48.8624,47.7937,47.8193,1607403600,13287000.0,2020-12-08 05:00:00
46.7042,48.6761,46.3155,48.1427,1607490000,19997000.0,2020-12-09 05:00:00
46.3562,46.9284,45.8502,46.3373,1607576400,13031000.0,2020-12-10 05:00:00
46.5028,46.7468,45.749,46.1973,1607662800,14950000.0,2020-12-11 05:00:00
46.5188,47.3804,46.359,46.8801,1607922000,10545000.0,2020-12-14 05:00:00
46.8461,47.5951,46.5945,47.2877,1608008400,11857000.0,2020-12-15 05:00:00
46.655,46.9548,46.2739,46.9104,1608094800,15148000.0,2020-12-16 05:00:00
45.9864,46.5198,45.6667,46.3079,1608181200,14335000.0,2020-12-17 05:00:00
45.488,45.9363,45.1787,45.7972,1608267600,25877000.0,2020-12-18 05:00:00
45.7017,45.8417,44.3313,44.3673,1608526800,17031000.0,2020-12-21 05:00:00
45.1078,45.5608,44.772,45.3423,1608613200,9663000.0,2020-12-22 05:00:00
